Aque_Archaeo_1;Slac_0	Aque_Archaeo_1;Slac_0_pval1	Aque_Archaeo_1;Slac_0_pval2	Aque_Archaeo_1;Slac_21	Aque_Archaeo_1;Slac_21_pval1	Aque_Archaeo_1;Slac_21_pval2	Aque_Archaeo_1;Slac_3	Aque_Archaeo_1;Slac_3_pval1	Aque_Archaeo_1;Slac_3_pval2	Aque_Archaeo_1;Slac_5	Aque_Archaeo_1;Slac_5_pval1	Aque_Archaeo_1;Slac_5_pval2	Aque_Bactericidal;Slac_31	Aque_Bactericidal;Slac_31_pval1	Aque_Bactericidal;Slac_31_pval2	Aque_Choano_to_pinaco;Slac_15	Aque_Choano_to_pinaco;Slac_15_pval1	Aque_Choano_to_pinaco;Slac_15_pval2	Aque_Choano_to_pinaco;Slac_24	Aque_Choano_to_pinaco;Slac_24_pval1	Aque_Choano_to_pinaco;Slac_24_pval2	Aque_Choano_to_pinaco;Slac_32	Aque_Choano_to_pinaco;Slac_32_pval1	Aque_Choano_to_pinaco;Slac_32_pval2	Aque_Choanocytes_1;Slac_25	Aque_Choanocytes_1;Slac_25_pval1	Aque_Choanocytes_1;Slac_25_pval2	Aque_Choanocytes_2;Slac_25	Aque_Choanocytes_2;Slac_25_pval1	Aque_Choanocytes_2;Slac_25_pval2	Aque_Choanocytes_2;Slac_30	Aque_Choanocytes_2;Slac_30_pval1	Aque_Choanocytes_2;Slac_30_pval2	Aque_Pinaco_1;Slac_14	Aque_Pinaco_1;Slac_14_pval1	Aque_Pinaco_1;Slac_14_pval2	Aque_Pinaco_1;Slac_17	Aque_Pinaco_1;Slac_17_pval1	Aque_Pinaco_1;Slac_17_pval2	Aque_Pinaco_1;Slac_22	Aque_Pinaco_1;Slac_22_pval1	Aque_Pinaco_1;Slac_22_pval2	Aque_Pinaco_1;Slac_8	Aque_Pinaco_1;Slac_8_pval1	Aque_Pinaco_1;Slac_8_pval2	Aque_Sperm;Slac_4	Aque_Sperm;Slac_4_pval1	Aque_Sperm;Slac_4_pval2	Aque_Unk_1;Slac_4	Aque_Unk_1;Slac_4_pval1	Aque_Unk_1;Slac_4_pval2
Aque_Aqu2.1.28091-001;Slac_ENSLPGG00000011974	2.7724493515918748e-102	4.553275597361479e-205	Aque_Aqu2.1.37762-001;Slac_ENSLPGG00000010260	1.6015037883301053e-113	5.412571896044433e-37	Aque_Aqu2.1.27559-001;Slac_ENSLPGG00000010731	3.744327577318277e-75	1.560909858087031e-61	Aque_Aqu2.1.25378-001;Slac_ENSLPGG00000020432	3.4926863395162285e-66	1.2056035521515938e-29				Aque_Aqu2.1.26998-001;Slac_ENSLPGG00000006271	3.197778486344573e-06	0.00010329686300105768	Aque_Aqu2.1.41049-001;Slac_ENSLPGG00000008987	1.7843460525969402e-71	0.005751196968137072	Aque_Aqu2.1.37101-001;Slac_ENSLPGG00000010273	1.5336636022433145e-08	0.0012724249500829956	Aque_Aqu2.1.36275-001;Slac_ENSLPGG00000005072	0.0020370970724508616	6.293393060430815e-06	Aque_Aqu2.1.33612-001;Slac_ENSLPGG00000002171	2.364364427309774e-10	2.3617155152259307e-60	Aque_Aqu2.1.28489-001;Slac_ENSLPGG00000015879	4.787491920802856e-09	0.002851009216837838	Aque_Aqu2.1.44243-001;Slac_ENSLPGG00000008996	2.5819489532558422e-23	5.146308428844976e-15	Aque_Aqu2.1.44139-001;Slac_ENSLPGG00000008750	0.0013345187120564206	8.530991638627806e-36	Aque_Aqu2.1.29714-001;Slac_ENSLPGG00000007325	7.391576077219849e-08	0.00029936576102888293	Aque_Aqu2.1.08677-001;Slac_ENSLPGG00000012055	7.208488648075431e-16	0.000889129280263582	Aque_Aqu2.1.36501-001;Slac_ENSLPGG00000012340	2.1644269563366076e-05	4.441996473331513e-39	Aque_Aqu2.1.35074-001;Slac_ENSLPGG00000008965	0.0026045557794344035	8.041779839829194e-05
Aque_Aqu2.1.38546-001;Slac_ENSLPGG00000004809	5.0069341824032954e-104	1.7243835728527125e-186	Aque_Aqu2.1.27063-001;Slac_ENSLPGG00000023230	3.201242607069932e-92	2.0861133107308363e-21	Aque_Aqu2.1.25862-001;Slac_ENSLPGG00000018181	1.4164840831138878e-69	8.363124698016115e-89	Aque_Aqu2.1.34247-001;Slac_ENSLPGG00000018181	5.995179413289e-67	3.630673637054969e-70				Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000021520	8.811394793769746e-08	2.3251872846171974e-12	Aque_Aqu2.1.37137-001;Slac_ENSLPGG00000021127	1.643277675461539e-16	0.009342612883849542	Aque_Aqu2.1.44243-001;Slac_ENSLPGG00000008996	2.521644079706085e-10	8.656770680653274e-05	Aque_Aqu2.1.39632-001;Slac_ENSLPGG00000026678	5.801511210919292e-06	3.66775672474161e-15	Aque_Aqu2.1.25858-001;Slac_ENSLPGG00000010273	5.683206485678387e-42	1.4331754929585277e-12	Aque_Aqu2.1.34861-001;Slac_ENSLPGG00000008706	1.5697310538016786e-20	3.5019171900275993e-07	Aque_Aqu2.1.31586-001;Slac_ENSLPGG00000015099	1.7372787348993547e-40	1.2070220763616555e-10	Aque_Aqu2.1.24982-001;Slac_ENSLPGG00000009509	6.201017404049446e-34	1.998130087411442e-10	Aque_Aqu2.1.43536-001;Slac_ENSLPGG00000021503	3.1456270560029736e-13	0.00017926797541845837	Aque_Aqu2.1.23239-001;Slac_ENSLPGG00000014697	7.943361772072874e-20	0.00031433912419985853	Aque_Aqu2.1.32861-001;Slac_ENSLPGG00000011506	1.0967339538902742e-05	5.633988894633641e-06	Aque_Aqu2.1.22695-001;Slac_ENSLPGG00000013965	0.003955686280688278	0.002067798124046298
Aque_Aqu2.1.29050-001;Slac_ENSLPGG00000007086	2.867105090061806e-114	1.916579196003528e-87	Aque_Aqu2.1.29989-001;Slac_ENSLPGG00000002916	4.122966021694138e-114	8.13217571260454e-08	Aque_Aqu2.1.42490-001;Slac_ENSLPGG00000011256	3.576635191646024e-93	2.7071941245640743e-34	Aque_Aqu2.1.35077-001;Slac_ENSLPGG00000017593	1.9812419822161078e-144	8.919210124797321e-42				Aque_Aqu2.1.36606-001;Slac_ENSLPGG00000010506	5.622930540080185e-07	1.6813378010395353e-09	Aque_Aqu2.1.21205-001;Slac_ENSLPGG00000017522	0.002107528433600299	0.0002816559451928726	Aque_Aqu2.1.44140-001;Slac_ENSLPGG00000009453	8.885562534779468e-10	7.139115142722667e-47	Aque_Aqu2.1.43616-001;Slac_ENSLPGG00000011962	0.0009241407032262829	3.211008789355102e-10	Aque_Aqu2.1.33475-001;Slac_ENSLPGG00000006423	1.0995269657112263e-12	3.266166105766691e-05	Aque_Aqu2.1.22320-001;Slac_ENSLPGG00000015631	3.5353442002483155e-36	4.2785560696745975e-05	Aque_Aqu2.1.37539-001;Slac_ENSLPGG00000013996	0.001023316372845167	4.5857156200345994e-12	Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000014205	6.218782870818954e-08	5.661329922037294e-55	Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000007322	6.218782870818954e-08	1.9430152944582622e-16	Aque_Aqu2.1.36580-001;Slac_ENSLPGG00000006910	0.00012213328003275967	4.6140858892568826e-12	Aque_Aqu2.1.31381-001;Slac_ENSLPGG00000003671	8.747410743124555e-06	1.5529769930545319e-09	Aque_Aqu2.1.41583-001;Slac_ENSLPGG00000022488	3.1649988563463466e-09	5.044303298043575e-05
Aque_Aqu2.1.25378-001;Slac_ENSLPGG00000020432	3.4926863395162285e-66	2.0129618695178167e-63	Aque_Aqu2.1.19270-001;Slac_ENSLPGG00000014669	3.5649902187242884e-79	1.1038686753309209e-09	Aque_Aqu2.1.33740-001;Slac_ENSLPGG00000014397	1.0543340401031923e-102	8.281338519449435e-64	Aque_Aqu2.1.40409-001;Slac_ENSLPGG00000002404	2.5626223762526347e-95	9.815004145753709e-64				Aque_Aqu2.1.18919-001;Slac_ENSLPGG00000020504	4.099696319053958e-07	5.048442826344658e-07	Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000006271	2.2364060071655327e-10	6.725810871771657e-11	Aque_Aqu2.1.23245-001;Slac_ENSLPGG00000014386	6.412219767578961e-13	1.7287512944415076e-07	Aque_Aqu2.1.44104-001;Slac_ENSLPGG00000013154	1.0271464132257017e-50	0.0003774658561661878	Aque_Aqu2.1.44197-001;Slac_ENSLPGG00000001139	1.6113923010411783e-24	8.419665194249147e-35	Aque_Aqu2.1.35119-001;Slac_ENSLPGG00000015631	1.8070548054903732e-84	4.2785560696745975e-05	Aque_Aqu2.1.44243-001;Slac_ENSLPGG00000021186	2.5819489532558422e-23	2.1966675747781014e-45	Aque_Aqu2.1.41190-001;Slac_ENSLPGG00000009380	3.070020325785256e-26	2.292414534820821e-11	Aque_Aqu2.1.28489-001;Slac_ENSLPGG00000009116	1.2639077541595553e-28	5.930858528443236e-08	Aque_Aqu2.1.41663-001;Slac_ENSLPGG00000004269	6.925532323955444e-17	9.88252040491545e-05	Aque_Aqu2.1.25768-001;Slac_ENSLPGG00000008607	2.222481593243513e-07	2.0066743189654983e-05	Aque_Aqu2.1.14505-001;Slac_ENSLPGG00000007386	0.0012907827016655612	2.38173767008966e-09
Aque_Aqu2.1.24541-001;Slac_ENSLPGG00000010551	2.344168441479099e-143	1.1481621637587149e-70	Aque_Aqu2.1.43440-001;Slac_ENSLPGG00000008240	2.966613490803621e-57	1.0423535641754461e-08	Aque_Aqu2.1.43341-001;Slac_ENSLPGG00000007608	5.594181239016693e-111	1.1842889084711171e-79	Aque_Aqu2.1.43382-001;Slac_ENSLPGG00000004594	1.0768824237806037e-94	2.8373547397208718e-62				Aque_Aqu2.1.35781-001;Slac_ENSLPGG00000007429	0.0002769383255997843	2.36273363097752e-25	Aque_Aqu2.1.42151-001;Slac_ENSLPGG00000010854	0.0002867980365569547	0.0033377095618873118	Aque_Aqu2.1.42093-001;Slac_ENSLPGG00000011166	0.0013541819202391105	7.03707662095056e-13	Aque_Aqu2.1.22701-001;Slac_ENSLPGG00000007495	0.001710758823221009	0.006460960068050315	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000007158	1.1230267612856121e-05	1.114345831165579e-74	Aque_Aqu2.1.37473-001;Slac_ENSLPGG00000021402	0.005287152186636688	5.47074109591713e-19	Aque_Aqu2.1.44139-001;Slac_ENSLPGG00000008750	0.0013345187120564206	3.2875899999834076e-37	Aque_Aqu2.1.43674-001;Slac_ENSLPGG00000001139	4.20083387372124e-06	1.7584177041274718e-41	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000021402	0.004760476945746735	2.454971510320962e-13	Aque_Aqu2.1.41190-001;Slac_ENSLPGG00000005134	3.070020325785256e-26	8.764793364384847e-09	Aque_Aqu2.1.29864-001;Slac_ENSLPGG00000013556	0.006566079114390827	0.0011858448712570699	Aque_Aqu2.1.25768-001;Slac_ENSLPGG00000008607	7.409015990743464e-05	2.0066743189654983e-05
Aque_Aqu2.1.14207-001;Slac_ENSLPGG00000010983	4.846865897652857e-15	3.83141568105036e-162	Aque_Aqu2.1.44322-001;Slac_ENSLPGG00000026466	8.465724691870346e-08	1.4626295981692032e-101	Aque_Aqu2.1.42605-001;Slac_ENSLPGG00000011766	9.509180868415106e-59	1.6496190988449835e-52	Aque_Aqu2.1.37079-001;Slac_ENSLPGG00000014397	6.987535709667499e-114	7.557148084105279e-86				Aque_Aqu2.1.39672-001;Slac_ENSLPGG00000002171	6.3157949007109966e-09	4.811942582704965e-16	Aque_Aqu2.1.39671-001;Slac_ENSLPGG00000012011	4.793950567183939e-08	4.457564702462509e-27	Aque_Aqu2.1.28492-001;Slac_ENSLPGG00000009116	4.609852878565774e-24	2.3440959155135562e-14	Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000012981	6.422305685693903e-13	6.990697654850585e-137	Aque_Aqu2.1.22320-001;Slac_ENSLPGG00000015631	3.5353442002483155e-36	8.896789141331552e-11	Aque_Aqu2.1.28492-001;Slac_ENSLPGG00000009116	1.2990573900827222e-105	4.060418632093554e-06	Aque_Aqu2.1.31064-001;Slac_ENSLPGG00000021800	0.00019272678791150202	1.243255156074208e-25	Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000001139	1.0121820050408576e-29	1.7584177041274718e-41	Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000007158	1.3309245062395783e-20	3.092012612494674e-08	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000022008	0.004760476945746735	2.2847279941433917e-49	Aque_Aqu2.1.27809-001;Slac_ENSLPGG00000018450	5.722807349227157e-17	6.8440101107148165e-25	Aque_Aqu2.1.42605-001;Slac_ENSLPGG00000003655	5.921947850828125e-16	1.857994151118104e-12
Aque_Aqu2.1.33693-001;Slac_ENSLPGG00000002394	2.272650030560976e-17	1.2937479835425587e-20	Aque_Aqu2.1.28091-001;Slac_ENSLPGG00000011974	2.7724493515918748e-102	1.919180548529351e-28	Aque_Aqu2.1.34241-001;Slac_ENSLPGG00000020856	7.816229863606503e-118	8.94735728911036e-15	Aque_Aqu2.1.33925-001;Slac_ENSLPGG00000001999	4.33182089821621e-115	2.68549045416573e-54				Aque_Aqu2.1.28495-001;Slac_ENSLPGG00000023963	3.050594406121623e-25	0.00021429564820563303	Aque_Aqu2.1.43788-001;Slac_ENSLPGG00000014205	1.2849197808890718e-08	6.288064179825763e-09	Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000001139	2.2364060071655327e-10	1.0794946248240394e-08	Aque_Aqu2.1.37895-001;Slac_ENSLPGG00000002171	1.8087908043811806e-10	2.3617155152259307e-60	Aque_Aqu2.1.38750-001;Slac_ENSLPGG00000014120	4.160461261776937e-93	0.000944903500654391	Aque_Aqu2.1.28493-001;Slac_ENSLPGG00000009116	4.321453769502233e-21	4.060418632093554e-06	Aque_Aqu2.1.35749-001;Slac_ENSLPGG00000020888	1.1767771598827575e-13	1.500656345783993e-29	Aque_Aqu2.1.29861-001;Slac_ENSLPGG00000007568	2.7802180224950214e-12	7.355611122930514e-05	Aque_Aqu2.1.33629-001;Slac_ENSLPGG00000026185	0.009336944773511264	0.004154972720071218	Aque_Aqu2.1.40997-001;Slac_ENSLPGG00000019726	3.831716522362373e-96	6.546769520201781e-23	Aque_Aqu2.1.37477-001;Slac_ENSLPGG00000000542	1.2839397955753959e-15	3.7071444059323417e-10	Aque_Aqu2.1.41439-001;Slac_ENSLPGG00000015465	9.517698459189829e-05	1.812278830807608e-10
Aque_Aqu2.1.25405-001;Slac_ENSLPGG00000020148	2.7610085691748473e-15	2.699710232719507e-175	Aque_Aqu2.1.34889-001;Slac_ENSLPGG00000015697	5.140233485381033e-67	0.00028626675885698753	Aque_Aqu2.1.26950-001;Slac_ENSLPGG00000011704	2.9641211798731584e-40	8.301653174528089e-08	Aque_Aqu2.1.44138-001;Slac_ENSLPGG00000009965	8.430793710552281e-94	1.175888333541968e-58				Aque_Aqu2.1.23414-001;Slac_ENSLPGG00000009214	1.6439830959473454e-05	3.9193426417193345e-97	Aque_Aqu2.1.25929-001;Slac_ENSLPGG00000008098	2.1593827426913054e-06	2.903532461707627e-06	Aque_Aqu2.1.38752-001;Slac_ENSLPGG00000014037	2.5967541173213717e-13	1.7369126307804394e-11	Aque_Aqu2.1.20108-001;Slac_ENSLPGG00000019235	4.251258104731302e-23	3.8954346900669975e-11	Aque_Aqu2.1.33501-001;Slac_ENSLPGG00000029438	0.001122870302436818	7.331105998220488e-07	Aque_Aqu2.1.23690-001;Slac_ENSLPGG00000015631	2.8167288445973896e-25	4.2785560696745975e-05	Aque_Aqu2.1.43482-001;Slac_ENSLPGG00000017003	7.648655415159219e-16	0.0007146712202704738	Aque_Aqu2.1.33622-001;Slac_ENSLPGG00000022031	1.708447263117159e-16	6.099419038603397e-08	Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000000921	0.0002352162877005849	8.554351911362749e-10	Aque_Aqu2.1.27258-001;Slac_ENSLPGG00000006993	4.614981215518772e-18	6.969567404434934e-12	Aque_Aqu2.1.16005-001;Slac_ENSLPGG00000012561	0.0059645576547400275	6.067696757204477e-08	Aque_Aqu2.1.34861-001;Slac_ENSLPGG00000010067	0.00013275770683427742	1.0396753966455032e-11
Aque_Aqu2.1.39147-001;Slac_ENSLPGG00000029327	2.5070991514612063e-37	1.051568179286769e-48	Aque_Aqu2.1.25405-001;Slac_ENSLPGG00000020148	2.7610085691748473e-15	3.9008732350437895e-27	Aque_Aqu2.1.24263-001;Slac_ENSLPGG00000024124	6.882511556510769e-115	1.569714031154408e-33	Aque_Aqu2.1.29050-001;Slac_ENSLPGG00000007086	2.867105090061806e-114	2.7883040289054695e-28				Aque_Aqu2.1.04732-001;Slac_ENSLPGG00000002863	0.00016424066222978987	0.0006982260484209229	Aque_Aqu2.1.36565-001;Slac_ENSLPGG00000020706	5.467757675960367e-08	0.000720612718783671	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000021402	0.009403421798818682	4.086647031115975e-16	Aque_Aqu2.1.44197-001;Slac_ENSLPGG00000001139	2.2714847576806134e-31	8.419665194249147e-35	Aque_Aqu2.1.35513-001;Slac_ENSLPGG00000014037	1.9223474439878673e-49	9.215098691457013e-15	Aque_Aqu2.1.31385-001;Slac_ENSLPGG00000021402	5.85436007345541e-05	5.47074109591713e-19	Aque_Aqu2.1.28497-001;Slac_ENSLPGG00000009453	6.265744639493593e-06	3.1604583026530097e-28	Aque_Aqu2.1.23818-001;Slac_ENSLPGG00000019389	5.459313371962679e-87	0.0023598687439805818	Aque_Aqu2.1.28497-001;Slac_ENSLPGG00000009453	6.265744639493593e-06	2.3985592499326432e-20	Aque_Aqu2.1.41190-001;Slac_ENSLPGG00000009380	3.070020325785256e-26	3.538907005608493e-07	Aque_Aqu2.1.28941-001;Slac_ENSLPGG00000013461	0.008780498939991783	1.1512713195679222e-36	Aque_Aqu2.1.32600-001;Slac_ENSLPGG00000009612	0.007545965439722446	0.00011351860522038327
Aque_Aqu2.1.19270-001;Slac_ENSLPGG00000014669	3.5649902187242884e-79	1.3685670620374595e-29	Aque_Aqu2.1.06465-001;Slac_ENSLPGG00000010731	1.1423349568697603e-06	1.8304598264798183e-93	Aque_Aqu2.1.18867-001;Slac_ENSLPGG00000006262	2.2639624801972363e-67	2.5340687653096822e-20	Aque_Aqu2.1.22254-001;Slac_ENSLPGG00000009254	1.7812566036149077e-133	9.090439753762607e-39				Aque_Aqu2.1.41049-001;Slac_ENSLPGG00000012055	1.7843460525969402e-71	0.0013159312919552733	Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000001139	2.2364060071655327e-10	1.364164359996385e-34	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000007158	0.009367143325851741	4.969353227696443e-20	Aque_Aqu2.1.42577-001;Slac_ENSLPGG00000000077	1.8911675837915696e-105	0.0036103666984574636	Aque_Aqu2.1.38752-001;Slac_ENSLPGG00000014120	1.5804020643111057e-187	0.000944903500654391	Aque_Aqu2.1.44140-001;Slac_ENSLPGG00000009116	3.48170003993214e-101	4.060418632093554e-06	Aque_Aqu2.1.23692-001;Slac_ENSLPGG00000000921	1.2841772084763492e-19	1.3554892344563593e-12	Aque_Aqu2.1.39672-001;Slac_ENSLPGG00000002171	1.7219934783810546e-24	2.040331509655993e-20	Aque_Aqu2.1.38560-001;Slac_ENSLPGG00000006923	1.0497286366750963e-20	0.005827509009904013	Aque_Aqu2.1.28495-001;Slac_ENSLPGG00000009453	4.458325986516477e-24	1.297346950394959e-07	Aque_Aqu2.1.39201-001;Slac_ENSLPGG00000027198	1.1119694902826868e-11	6.050839670733482e-13	Aque_Aqu2.1.41583-001;Slac_ENSLPGG00000001761	3.1649988563463466e-09	2.6571050014478918e-09
Aque_Aqu2.1.39108-001;Slac_ENSLPGG00000007868	1.5603924607670408e-114	1.1935285646711055e-16	Aque_Aqu2.1.14207-001;Slac_ENSLPGG00000010983	4.846865897652857e-15	1.039138145298257e-28	Aque_Aqu2.1.22254-001;Slac_ENSLPGG00000009254	1.7812566036149077e-133	1.84717375449256e-31	Aque_Aqu2.1.37974-001;Slac_ENSLPGG00000010195	2.4185485011480635e-14	2.1728558564461395e-216				Aque_Aqu2.1.22786-001;Slac_ENSLPGG00000017086	2.8331152605496287e-05	5.011464522643092e-11	Aque_Aqu2.1.28942-001;Slac_ENSLPGG00000014432	1.2138942124859158e-06	3.5238771670323136e-06	Aque_Aqu2.1.01979-001;Slac_ENSLPGG00000001139	0.007012591066954428	1.0794946248240394e-08	Aque_Aqu2.1.14136-001;Slac_ENSLPGG00000018698	8.965946804818051e-14	2.86354041207311e-05	Aque_Aqu2.1.38204-001;Slac_ENSLPGG00000007180	3.177001816716186e-16	0.00514118893440922	Aque_Aqu2.1.22429-001;Slac_ENSLPGG00000020158	0.00279138610960244	1.2616917444537784e-05	Aque_Aqu2.1.35253-001;Slac_ENSLPGG00000026194	3.5542328552532075e-13	1.969891307800923e-05	Aque_Aqu2.1.36574-001;Slac_ENSLPGG00000012140	0.0004940940652812278	8.571097025114353e-39	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000022008	0.004760476945746735	5.8169367704063345e-09	Aque_Aqu2.1.28489-001;Slac_ENSLPGG00000009116	1.2639077541595553e-28	2.486235618856327e-14	Aque_Aqu2.1.31179-001;Slac_ENSLPGG00000010484	0.0002464726531911596	1.476458305517999e-06	Aque_Aqu2.1.08677-001;Slac_ENSLPGG00000012055	0.0014342054706817178	4.493408870063082e-05
Aque_Aqu2.1.29989-001;Slac_ENSLPGG00000002916	4.122966021694138e-114	1.8602628480511736e-27	Aque_Aqu2.1.29050-001;Slac_ENSLPGG00000007086	2.867105090061806e-114	1.2595919380253037e-11	Aque_Aqu2.1.14128-001;Slac_ENSLPGG00000018181	2.4522134152092073e-15	8.363124698016115e-89	Aque_Aqu2.1.43341-001;Slac_ENSLPGG00000007608	5.594181239016693e-111	7.624263790580723e-67				Aque_Aqu2.1.33622-001;Slac_ENSLPGG00000010506	3.31852085524485e-07	1.6813378010395353e-09	Aque_Aqu2.1.38519-001;Slac_ENSLPGG00000007426	4.925084952210815e-06	0.007361415167221235	Aque_Aqu2.1.43984-001;Slac_ENSLPGG00000002394	1.1016186836212721e-24	1.0126793590032592e-22	Aque_Aqu2.1.22580-001;Slac_ENSLPGG00000006423	9.229202619985348e-11	3.266166105766691e-05	Aque_Aqu2.1.28076-001;Slac_ENSLPGG00000007945	8.695967360911744e-11	0.0052285844651336595	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000021402	0.009425638668166618	5.47074109591713e-19	Aque_Aqu2.1.43674-001;Slac_ENSLPGG00000007158	4.20083387372124e-06	3.4393842705479424e-25	Aque_Aqu2.1.08677-001;Slac_ENSLPGG00000011536	7.208488648075431e-16	0.005230032865004775	Aque_Aqu2.1.40828-001;Slac_ENSLPGG00000014103	0.000597727428425492	7.421352297078155e-06	Aque_Aqu2.1.24987-001;Slac_ENSLPGG00000003239	1.0504102619364857e-17	3.124456223400405e-05	Aque_Aqu2.1.25001-001;Slac_ENSLPGG00000011146	0.00046378675646683795	0.0013366526314370329	Aque_Aqu2.1.41071-001;Slac_ENSLPGG00000024858	1.5504435466436736e-11	6.9410689420013476e-34
Aque_Aqu2.1.33543-001;Slac_ENSLPGG00000028631	2.8949349109542336e-49	0.0	Aque_Aqu2.1.38546-001;Slac_ENSLPGG00000004809	5.0069341824032954e-104	1.419044150735387e-18	Aque_Aqu2.1.40739-001;Slac_ENSLPGG00000007249	1.6754096759265384e-122	2.0411857766634363e-27	Aque_Aqu2.1.43423-001;Slac_ENSLPGG00000008236	7.445917862680743e-110	6.2914381894297626e-12				Aque_Aqu2.1.43788-001;Slac_ENSLPGG00000015099	1.2849197808890718e-08	8.28668605995311e-06	Aque_Aqu2.1.23414-001;Slac_ENSLPGG00000009214	1.6439830959473454e-05	6.98415207371353e-60	Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000015112	2.1213248264626324e-06	0.0002902087639971218	Aque_Aqu2.1.38204-001;Slac_ENSLPGG00000007180	8.560199380625627e-10	0.00514118893440922	Aque_Aqu2.1.22700-001;Slac_ENSLPGG00000019300	1.8381209007315285e-23	0.00916946657507977	Aque_Aqu2.1.35499-001;Slac_ENSLPGG00000009116	1.2692762160706003e-88	4.060418632093554e-06	Aque_Aqu2.1.38146-001;Slac_ENSLPGG00000012949	6.387586082111135e-11	2.5981849991575668e-160	Aque_Aqu2.1.31064-001;Slac_ENSLPGG00000000828	0.00019272678791150202	5.210280348041436e-09	Aque_Aqu2.1.44280-001;Slac_ENSLPGG00000021800	1.013546532817293e-30	0.0011661821359481082	Aque_Aqu2.1.41012-001;Slac_ENSLPGG00000018391	0.00027018571509218245	1.083666763670672e-22	Aque_Aqu2.1.38331-001;Slac_ENSLPGG00000011640	0.004869031541960284	0.0015346934290880034	Aque_Aqu2.1.26684-001;Slac_ENSLPGG00000017185	6.051809222387884e-11	1.3559780149883916e-90
Aque_Aqu2.1.35077-001;Slac_ENSLPGG00000017593	1.9812419822161078e-144	9.382583786731494e-67	Aque_Aqu2.1.25682-001;Slac_ENSLPGG00000019196	1.2153315557323154e-117	0.008377709478416337	Aque_Aqu2.1.27063-001;Slac_ENSLPGG00000023230	3.201242607069932e-92	5.778429819514268e-21	Aque_Aqu2.1.23425-001;Slac_ENSLPGG00000021584	2.4250333501045333e-55	1.5268177922787565e-06				Aque_Aqu2.1.38750-001;Slac_ENSLPGG00000014037	2.625604464614801e-12	2.8937728943288984e-19	Aque_Aqu2.1.38750-001;Slac_ENSLPGG00000013069	2.625604464614801e-12	2.228833167443332e-21	Aque_Aqu2.1.24276-001;Slac_ENSLPGG00000022619	2.4507403536374703e-05	0.0007565344941970633	Aque_Aqu2.1.22320-001;Slac_ENSLPGG00000015631	3.949653086058765e-42	8.896789141331552e-11	Aque_Aqu2.1.31581-001;Slac_ENSLPGG00000007495	1.6281294263176327e-07	0.006460960068050315	Aque_Aqu2.1.26609-001;Slac_ENSLPGG00000002953	0.00941527972294942	0.00031250465679793306	Aque_Aqu2.1.24982-001;Slac_ENSLPGG00000009509	6.201017404049446e-34	2.2491486067059786e-05	Aque_Aqu2.1.43353-001;Slac_ENSLPGG00000012059	3.8260820266303296e-05	9.426354102361006e-05	Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000012981	6.218782870818954e-08	8.895392279584421e-40	Aque_Aqu2.1.28223-001;Slac_ENSLPGG00000011839	1.3844036382592803e-13	6.871823708419816e-06	Aque_Aqu2.1.41304-001;Slac_ENSLPGG00000009786	6.238240016057972e-05	7.597147476222797e-05	Aque_Aqu2.1.42527-001;Slac_ENSLPGG00000013965	0.007250774586465135	0.002067798124046298
