Aque_1;Scil_13	Aque_1;Scil_13_pval1	Aque_1;Scil_13_pval2	Aque_1;Scil_16	Aque_1;Scil_16_pval1	Aque_1;Scil_16_pval2	Aque_1;Scil_2	Aque_1;Scil_2_pval1	Aque_1;Scil_2_pval2	Aque_1;Scil_3	Aque_1;Scil_3_pval1	Aque_1;Scil_3_pval2	Aque_1;Scil_4	Aque_1;Scil_4_pval1	Aque_1;Scil_4_pval2	Aque_1;Scil_9	Aque_1;Scil_9_pval1	Aque_1;Scil_9_pval2	Aque_11;Scil_20	Aque_11;Scil_20_pval1	Aque_11;Scil_20_pval2	Aque_12;Scil_20	Aque_12;Scil_20_pval1	Aque_12;Scil_20_pval2	Aque_13;Scil_7	Aque_13;Scil_7_pval1	Aque_13;Scil_7_pval2	Aque_18;Scil_8	Aque_18;Scil_8_pval1	Aque_18;Scil_8_pval2	Aque_2;Scil_2	Aque_2;Scil_2_pval1	Aque_2;Scil_2_pval2	Aque_25;Scil_20	Aque_25;Scil_20_pval1	Aque_25;Scil_20_pval2	Aque_3;Scil_10	Aque_3;Scil_10_pval1	Aque_3;Scil_10_pval2	Aque_5;Scil_1	Aque_5;Scil_1_pval1	Aque_5;Scil_1_pval2	Aque_5;Scil_10	Aque_5;Scil_10_pval1	Aque_5;Scil_10_pval2	Aque_5;Scil_14	Aque_5;Scil_14_pval1	Aque_5;Scil_14_pval2	Aque_5;Scil_15	Aque_5;Scil_15_pval1	Aque_5;Scil_15_pval2	Aque_5;Scil_7	Aque_5;Scil_7_pval1	Aque_5;Scil_7_pval2	Aque_6;Scil_2	Aque_6;Scil_2_pval1	Aque_6;Scil_2_pval2	Aque_7;Scil_20	Aque_7;Scil_20_pval1	Aque_7;Scil_20_pval2	Aque_7;Scil_28	Aque_7;Scil_28_pval1	Aque_7;Scil_28_pval2	Aque_8;Scil_24	Aque_8;Scil_24_pval1	Aque_8;Scil_24_pval2
																								Aque_Aqu2.1.43985-001;Scil_g3594	3.449020304590895e-42	1.4988664616076513e-94										Aque_Aqu2.1.41195-001;Scil_g8806	5.941599580799636e-51	1.0830553870433625e-125	Aque_Aqu2.1.18813-001;Scil_g2370	1.3570687017280117e-64	2.182416856644336e-211	Aque_Aqu2.1.31194-001;Scil_g2893	9.448622413345502e-53	3.416092388596415e-141	Aque_Aqu2.1.43964-001;Scil_g12296	1.2415478694227928e-47	6.951151560063334e-62	Aque_Aqu2.1.26225-001;Scil_g8003	4.820062390057384e-55	2.6736094255783155e-63	Aque_Aqu2.1.18087-001;Scil_g6946	1.5399790341417328e-59	1.8905985442545066e-101										Aque_Aqu2.1.14505-001;Scil_g9294	4.397874503802033e-06	2.162840819613641e-37
																								Aque_Aqu2.1.26225-001;Scil_g8003	2.296022526979032e-27	5.796074247875878e-94										Aque_Aqu2.1.27063-001;Scil_g1476	9.912039643734545e-38	7.56516123012547e-108	Aque_Aqu2.1.22535-001;Scil_g10318	1.7528568593068535e-30	2.6930087639678053e-238	Aque_Aqu2.1.37082-001;Scil_g9294	1.0533509110722707e-14	5.590915565154804e-187	Aque_Aqu2.1.28816-001;Scil_g12156	6.00157947866052e-50	1.363835490523637e-60	Aque_Aqu2.1.19270-001;Scil_g3638	2.1741224728065606e-36	4.0797339513842514e-52	Aque_Aqu2.1.31194-001;Scil_g2893	9.448622413345502e-53	1.0150715543948034e-123										Aque_Aqu2.1.44221-001;Scil_g877	1.0713511198080788e-31	2.3885779807380786e-154
																								Aque_Aqu2.1.33543-001;Scil_g2483	5.360985757515406e-08	6.551856423543061e-127										Aque_Aqu2.1.37762-001;Scil_g10909	1.1418311509716501e-32	7.497390912948725e-127	Aque_Aqu2.1.07543-001;Scil_g9250	2.860189126298224e-57	2.6497218865618705e-173	Aque_Aqu2.1.39147-001;Scil_g10727	9.736183916716592e-27	7.513425537122112e-124	Aque_Aqu2.1.31156-001;Scil_g3115	7.868425638375673e-57	3.6067155279967717e-51	Aque_Aqu2.1.12182-001;Scil_g126	5.4376647498412236e-55	4.65812558029247e-56	Aque_Aqu2.1.19270-001;Scil_g3638	2.1741224728065606e-36	1.5948665462031745e-111										Aque_Aqu2.1.37762-001;Scil_g10909	8.578793939295277e-19	3.1461408832123198e-99
																								Aque_Aqu2.1.43964-001;Scil_g12296	2.4891448899948108e-19	2.8997712810352193e-122										Aque_Aqu2.1.37818-001;Scil_g5248	0.0022598746362907794	2.327018957595338e-155	Aque_Aqu2.1.32930-001;Scil_g9250	1.754004206105032e-49	2.6497218865618705e-173	Aque_Aqu2.1.12854-001;Scil_g6390	4.7742853973719273e-57	9.189514729481061e-98	Aque_Aqu2.1.35984-001;Scil_g126	1.047947088471877e-49	2.507770931102155e-52	Aque_Aqu2.1.35077-001;Scil_g1925	5.536326764560362e-71	1.6746270423181589e-68	Aque_Aqu2.1.43964-001;Scil_g12296	1.2415478694227928e-47	2.8997712810352193e-122										Aque_Aqu2.1.37747-001;Scil_g13124	5.9815333208834636e-36	1.0074299480610764e-46
																								Aque_Aqu2.1.32930-001;Scil_g9250	6.508511557099197e-19	5.7746026627104943e-98										Aque_Aqu2.1.38546-001;Scil_g13572	1.1893114858592303e-30	1.0247871213964262e-142	Aque_Aqu2.1.18087-001;Scil_g6946	1.5399790341417328e-59	9.680664986658487e-162	Aque_Aqu2.1.33636-001;Scil_g4533	1.9109161577714247e-61	1.8106888236106536e-122	Aque_Aqu2.1.26235-001;Scil_g10351	2.0733447651406274e-07	4.669229553245172e-70	Aque_Aqu2.1.39147-001;Scil_g10727	9.736183916716592e-27	2.943826772783682e-73	Aque_Aqu2.1.28078-001;Scil_g13124	0.002173921671476218	6.8826285325766285e-130										Aque_Aqu2.1.28485-001;Scil_g3011	6.416410900739463e-17	6.188762263557756e-98
																								Aque_Aqu2.1.22535-001;Scil_g7553	2.2495306091268923e-25	5.451985905029846e-56										Aque_Aqu2.1.18813-001;Scil_g2370	2.4519347785808216e-27	8.301935740949479e-119	Aque_Aqu2.1.33636-001;Scil_g4533	1.9109161577714247e-61	7.506118655366502e-175	Aque_Aqu2.1.31156-001;Scil_g3115	7.868425638375673e-57	7.115957034939722e-127	Aque_Aqu2.1.32930-001;Scil_g9250	1.754004206105032e-49	5.232994766301021e-44	Aque_Aqu2.1.23412-001;Scil_g10318	1.3508487818249637e-15	6.603369413117707e-68	Aque_Aqu2.1.32930-001;Scil_g9250	1.754004206105032e-49	5.7746026627104943e-98										Aque_Aqu2.1.28647-001;Scil_g9721	7.570416926969237e-22	5.11511745648546e-151
																								Aque_Aqu2.1.18813-001;Scil_g2370	1.9789013621987738e-23	1.4642708276231891e-97										Aque_Aqu2.1.22535-001;Scil_g7553	1.0766898335282412e-45	7.512430928222242e-119	Aque_Aqu2.1.31156-001;Scil_g3115	7.868425638375673e-57	4.719169399831149e-136	Aque_Aqu2.1.41892-001;Scil_g7730	1.18545554920024e-05	2.6050196296166155e-119	Aque_Aqu2.1.28078-001;Scil_g13124	0.002173921671476218	2.510924435411201e-66	Aque_Aqu2.1.33636-001;Scil_g4533	1.9109161577714247e-61	6.379846462569769e-53	Aque_Aqu2.1.33636-001;Scil_g4533	1.9109161577714247e-61	8.389187178288326e-91										Aque_Aqu2.1.36280-001;Scil_g11065	2.2025901356711323e-16	1.695876787064981e-153
																								Aque_Aqu2.1.43382-001;Scil_g12220	1.1539367304216786e-18	1.0899035348254265e-89										Aque_Aqu2.1.26225-001;Scil_g8003	7.96638143861257e-51	1.2035489001751693e-118	Aque_Aqu2.1.41195-001;Scil_g8806	8.728983795571548e-51	6.003775783168802e-181	Aque_Aqu2.1.18087-001;Scil_g6946	1.5399790341417328e-59	4.2944620418640047e-131	Aque_Aqu2.1.33636-001;Scil_g4533	1.9109161577714247e-61	3.2376569795864203e-47	Aque_Aqu2.1.28647-001;Scil_g9629	1.0872990959086427e-71	4.2780065563414095e-61	Aque_Aqu2.1.26235-001;Scil_g10351	2.0733447651406274e-07	1.1580364520251981e-105										Aque_Aqu2.1.29077-001;Scil_g7064	1.4443873223950793e-05	4.2136795924214e-153
																								Aque_Aqu2.1.22535-001;Scil_g10318	2.2495306091268923e-25	1.589611768983524e-10										Aque_Aqu2.1.35984-001;Scil_g126	5.056629220343886e-33	1.7048793861741641e-133	Aque_Aqu2.1.35984-001;Scil_g126	1.047947088471877e-49	2.8021820890389442e-177	Aque_Aqu2.1.12182-001;Scil_g126	5.4376647498412236e-55	1.7048793861741641e-133	Aque_Aqu2.1.40808-001;Scil_g272	5.905555050462949e-71	4.4208974711021544e-104	Aque_Aqu2.1.28078-001;Scil_g13124	0.002173921671476218	7.064631373595451e-75	Aque_Aqu2.1.04943-001;Scil_g6390	2.0464029333619973e-31	1.4048989510805208e-65										Aque_Aqu2.1.18867-001;Scil_g1791	7.2880183803032815e-06	1.474487753595764e-115
																								Aque_Aqu2.1.27063-001;Scil_g1476	2.7189926828166994e-20	3.544465932639498e-70										Aque_Aqu2.1.36280-001;Scil_g3164	1.7258907059501217e-46	1.3270090305959245e-142	Aque_Aqu2.1.37082-001;Scil_g9294	1.0533509110722707e-14	8.57163699705322e-199	Aque_Aqu2.1.22535-001;Scil_g10318	1.7528568593068535e-30	4.9135268996406164e-92	Aque_Aqu2.1.07543-001;Scil_g9250	2.860189126298224e-57	5.232994766301021e-44	Aque_Aqu2.1.37082-001;Scil_g9294	1.0533509110722707e-14	4.6584158780251396e-73	Aque_Aqu2.1.12182-001;Scil_g126	5.4376647498412236e-55	3.986600781755604e-93										Aque_Aqu2.1.33928-001;Scil_g7064	0.00290140792721364	4.2136795924214e-153
																								Aque_Aqu2.1.18688-001;Scil_g8353	1.6701115496708919e-28	1.0464042329153313e-85										Aque_Aqu2.1.43964-001;Scil_g12296	1.5592112980172524e-42	2.0753975258458954e-147	Aque_Aqu2.1.26235-001;Scil_g10351	2.0733447651406274e-07	1.8888043250121346e-198	Aque_Aqu2.1.41195-001;Scil_g8806	8.728983795571548e-51	1.0830553870433625e-125	Aque_Aqu2.1.18688-001;Scil_g8353	1.0969905618540202e-65	2.1038014287315383e-47	Aque_Aqu2.1.31156-001;Scil_g3115	7.868425638375673e-57	2.8437851034211706e-46	Aque_Aqu2.1.42789-001;Scil_g6184	1.2639182154503181e-79	1.5800340672675745e-17										Aque_Aqu2.1.04943-001;Scil_g6390	1.5313289705691298e-05	2.460270925587279e-110
																								Aque_Aqu2.1.28647-001;Scil_g9629	1.0641070001306679e-32	6.692380054467908e-83										Aque_Aqu2.1.12854-001;Scil_g6390	1.711145262940831e-38	9.189514729481061e-98	Aque_Aqu2.1.14207-001;Scil_g3151	9.8525005996752e-13	5.110249195983151e-156	Aque_Aqu2.1.28078-001;Scil_g13124	0.002173921671476218	1.440043622425943e-159	Aque_Aqu2.1.18087-001;Scil_g6946	1.5399790341417328e-59	7.260064560330068e-57	Aque_Aqu2.1.18087-001;Scil_g6946	1.5399790341417328e-59	1.9479627825075647e-48	Aque_Aqu2.1.37082-001;Scil_g9294	1.0533509110722707e-14	6.844399031368389e-103										Aque_Aqu2.1.39147-001;Scil_g10727	3.229620894294374e-05	1.2725363578676662e-104
																								Aque_Aqu2.1.37082-001;Scil_g9294	4.313153257072692e-07	6.844399031368389e-103										Aque_Aqu2.1.12182-001;Scil_g126	2.4983066208748465e-35	1.7048793861741641e-133	Aque_Aqu2.1.04943-001;Scil_g6390	2.0464029333619973e-31	2.0828502675948653e-109	Aque_Aqu2.1.43964-001;Scil_g12296	1.2415478694227928e-47	2.0753975258458954e-147	Aque_Aqu2.1.18813-001;Scil_g2370	1.3570687017280117e-64	2.8536787558946503e-63	Aque_Aqu2.1.14207-001;Scil_g3151	9.8525005996752e-13	4.2202114456494796e-51	Aque_Aqu2.1.05055-001;Scil_g6010	5.498413067666791e-05	1.3665159295267309e-101										Aque_Aqu2.1.27063-001;Scil_g1476	5.996736660382265e-15	2.827738935474228e-113
																								Aque_Aqu2.1.42490-001;Scil_g10912	7.78294520849244e-20	2.665401710348331e-88										Aque_Aqu2.1.43985-001;Scil_g3594	2.4059385130887483e-110	7.656339146352985e-162	Aque_Aqu2.1.18688-001;Scil_g8353	1.0969905618540202e-65	1.2025988480741169e-164	Aque_Aqu2.1.05055-001;Scil_g6010	5.498413067666791e-05	1.1519781345205258e-132	Aque_Aqu2.1.22535-001;Scil_g7553	1.7528568593068535e-30	1.6542102799396755e-117	Aque_Aqu2.1.31194-001;Scil_g2893	9.448622413345502e-53	5.862929205233186e-48	Aque_Aqu2.1.42490-001;Scil_g10912	4.4554725560786586e-45	2.665401710348331e-88										Aque_Aqu2.1.43440-001;Scil_g3804	1.3249254713624496e-13	5.610690873142577e-128
																								Aque_Aqu2.1.12854-001;Scil_g6390	1.8589310128243168e-22	1.4048989510805208e-65										Aque_Aqu2.1.22535-001;Scil_g10318	1.0766898335282412e-45	4.9135268996406164e-92	Aque_Aqu2.1.22535-001;Scil_g7553	1.7528568593068535e-30	2.4222632454790468e-242	Aque_Aqu2.1.27063-001;Scil_g1476	1.9213819800700478e-47	7.56516123012547e-108	Aque_Aqu2.1.27063-001;Scil_g1476	1.9213819800700478e-47	8.284746018658213e-55	Aque_Aqu2.1.22535-001;Scil_g7553	1.7528568593068535e-30	7.590151852661637e-95	Aque_Aqu2.1.28647-001;Scil_g9629	1.0872990959086427e-71	6.692380054467908e-83										Aque_Aqu2.1.26225-001;Scil_g8003	5.052048735848409e-16	3.430144378200772e-132
																								Aque_Aqu2.1.36280-001;Scil_g3164	1.9523407270854648e-23	3.2002980373849365e-113										Aque_Aqu2.1.41308-001;Scil_g4911	9.42968337653677e-09	6.800158371790932e-149	Aque_Aqu2.1.27063-001;Scil_g1476	1.9213819800700478e-47	2.2110279484102844e-189	Aque_Aqu2.1.18688-001;Scil_g8353	1.0969905618540202e-65	1.490031832718346e-128	Aque_Aqu2.1.31194-001;Scil_g2893	9.448622413345502e-53	4.930793974006179e-41	Aque_Aqu2.1.27307-001;Scil_g7553	5.19055534445645e-22	7.590151852661637e-95	Aque_Aqu2.1.26225-001;Scil_g8003	4.820062390057384e-55	5.796074247875878e-94										Aque_Aqu2.1.31586-001;Scil_g2493	3.730554087165964e-10	4.5424992867969845e-153
																								Aque_Aqu2.1.27013-001;Scil_g1940	1.8111860687414825e-53	2.152800843350219e-36										Aque_Aqu2.1.42490-001;Scil_g10912	1.9232973522908822e-44	3.9804693558217297e-103	Aque_Aqu2.1.31388-001;Scil_g5475	0.0029408515564412025	1.295333448185283e-264	Aque_Aqu2.1.04943-001;Scil_g6390	2.0464029333619973e-31	9.189514729481061e-98	Aque_Aqu2.1.26225-001;Scil_g8003	4.820062390057384e-55	2.680369815036154e-57	Aque_Aqu2.1.40808-001;Scil_g272	5.905555050462949e-71	1.9175770011614284e-78	Aque_Aqu2.1.27063-001;Scil_g1476	1.9213819800700478e-47	3.544465932639498e-70										Aque_Aqu2.1.37082-001;Scil_g9294	4.0095365473448426e-11	2.162840819613641e-37
																								Aque_Aqu2.1.04943-001;Scil_g6390	5.965350688595343e-09	1.4048989510805208e-65										Aque_Aqu2.1.04943-001;Scil_g6390	6.540977432003596e-23	9.189514729481061e-98	Aque_Aqu2.1.28647-001;Scil_g9629	1.0872990959086427e-71	5.503381321174393e-151	Aque_Aqu2.1.23412-001;Scil_g10318	1.3508487818249637e-15	4.9135268996406164e-92	Aque_Aqu2.1.42490-001;Scil_g10912	4.4554725560786586e-45	2.997278584874441e-38	Aque_Aqu2.1.25405-001;Scil_g8993	1.212457085131684e-07	6.5732965106086234e-59	Aque_Aqu2.1.18688-001;Scil_g8353	1.0969905618540202e-65	1.0464042329153313e-85										Aque_Aqu2.1.18688-001;Scil_g8353	1.1911386939613085e-20	2.0492440486218787e-125
																								Aque_Aqu2.1.43985-001;Scil_g7247	3.449020304590895e-42	1.8866332575949762e-54										Aque_Aqu2.1.28647-001;Scil_g9629	8.947102136336604e-42	1.2423153532549106e-97	Aque_Aqu2.1.42490-001;Scil_g10912	4.4554725560786586e-45	1.043376183157885e-145	Aque_Aqu2.1.28647-001;Scil_g9629	1.0872990959086427e-71	1.2423153532549106e-97	Aque_Aqu2.1.37082-001;Scil_g9294	1.0533509110722707e-14	6.050050220841997e-90	Aque_Aqu2.1.04943-001;Scil_g6390	2.0464029333619973e-31	5.502852482135317e-31	Aque_Aqu2.1.12854-001;Scil_g6390	4.7742853973719273e-57	1.4048989510805208e-65										Aque_Aqu2.1.28078-001;Scil_g13124	9.359782442046856e-07	1.0074299480610764e-46
																								Aque_Aqu2.1.35782-001;Scil_g4062	1.093820480230921e-21	6.987529920903288e-70										Aque_Aqu2.1.35782-001;Scil_g4062	7.056985048975905e-53	9.087134080924893e-86	Aque_Aqu2.1.05055-001;Scil_g6010	5.498413067666791e-05	5.270405734104514e-180	Aque_Aqu2.1.26225-001;Scil_g8003	4.820062390057384e-55	1.2035489001751693e-118	Aque_Aqu2.1.31388-001;Scil_g5475	0.0029408515564412025	3.0351770064971186e-97	Aque_Aqu2.1.12854-001;Scil_g6390	4.7742853973719273e-57	5.502852482135317e-31	Aque_Aqu2.1.24376-001;Scil_g1742	1.0136830119214914e-06	4.0104983750338254e-78										Aque_Aqu2.1.34343-001;Scil_g7064	7.285787956788677e-15	4.2136795924214e-153
																								Aque_Aqu2.1.29496-001;Scil_g3180	8.814178444460045e-07	1.7648005941455356e-83										Aque_Aqu2.1.20935-001;Scil_g13349	1.3729159190607367e-05	0.0005523678993799903	Aque_Aqu2.1.12854-001;Scil_g6390	4.7742853973719273e-57	2.0828502675948653e-109	Aque_Aqu2.1.39740-001;Scil_g5976	2.4754705764807406e-16	7.893469966891865e-171	Aque_Aqu2.1.33693-001;Scil_g3594	6.032629008795554e-09	5.776836817104879e-81	Aque_Aqu2.1.31388-001;Scil_g5475	0.0029408515564412025	9.475761741841123e-100	Aque_Aqu2.1.29496-001;Scil_g3180	7.316349499657287e-26	1.7648005941455356e-83										Aque_Aqu2.1.35782-001;Scil_g4062	2.0678205560147234e-17	5.070704162096851e-112
																								Aque_Aqu2.1.27010-001;Scil_g1940	2.296905997945489e-64	2.152800843350219e-36										Aque_Aqu2.1.43382-001;Scil_g12220	1.0634545667808396e-41	3.656681214073056e-105	Aque_Aqu2.1.36280-001;Scil_g3164	1.326346273318413e-49	6.264652052478109e-209	Aque_Aqu2.1.42490-001;Scil_g10912	4.4554725560786586e-45	3.9804693558217297e-103	Aque_Aqu2.1.36280-001;Scil_g3164	1.326346273318413e-49	8.265747360985518e-63	Aque_Aqu2.1.43382-001;Scil_g12220	1.9777836830169553e-47	2.3698997099583e-59	Aque_Aqu2.1.43382-001;Scil_g12220	1.9777836830169553e-47	1.0899035348254265e-89										Aque_Aqu2.1.41892-001;Scil_g4335	7.446491649011122e-09	6.900596952890363e-154
																								Aque_Aqu2.1.18818-001;Scil_g4454	1.9378640141055844e-07	4.799033429540774e-74										Aque_Aqu2.1.44141-001;Scil_g4190	7.753882625848426e-08	4.644006420430598e-33	Aque_Aqu2.1.26225-001;Scil_g8003	4.820062390057384e-55	1.0907363755000279e-169	Aque_Aqu2.1.24376-001;Scil_g1742	1.0136830119214914e-06	1.9261729532718055e-123	Aque_Aqu2.1.43382-001;Scil_g12220	1.9777836830169553e-47	7.179422098828918e-51	Aque_Aqu2.1.27063-001;Scil_g1476	1.9213819800700478e-47	2.1343276533604387e-59	Aque_Aqu2.1.31388-001;Scil_g5475	0.0029408515564412025	1.4775950835570399e-67										Aque_Aqu2.1.43382-001;Scil_g12220	5.586655209540313e-18	6.00418407125488e-100
																								Aque_Aqu2.1.27307-001;Scil_g7553	4.90772094782381e-16	5.451985905029846e-56										Aque_Aqu2.1.20356-001;Scil_g3529	1.793699743806025e-12	1.5149468916327631e-114	Aque_Aqu2.1.28078-001;Scil_g13124	0.002173921671476218	3.126717791224233e-203	Aque_Aqu2.1.33693-001;Scil_g3594	6.032629008795554e-09	7.656339146352985e-162	Aque_Aqu2.1.05055-001;Scil_g6010	5.498413067666791e-05	2.688630482738675e-51	Aque_Aqu2.1.36280-001;Scil_g3164	1.326346273318413e-49	3.1602601022099244e-80	Aque_Aqu2.1.31388-001;Scil_g6171	0.0029408515564412025	1.8541642254970424e-60										Aque_Aqu2.1.14505-001;Scil_g4929	4.397874503802033e-06	7.456424019241705e-156
																								Aque_Aqu2.1.44141-001;Scil_g4190	0.0030498897829491635	2.5109028752627364e-51										Aque_Aqu2.1.41621-001;Scil_g10236	1.7477886795598758e-31	1.6578480991107056e-115	Aque_Aqu2.1.24376-001;Scil_g1742	1.0136830119214914e-06	3.670059933201734e-227	Aque_Aqu2.1.25405-001;Scil_g8993	1.212457085131684e-07	7.252236826779822e-118	Aque_Aqu2.1.12854-001;Scil_g6390	4.7742853973719273e-57	9.148885312601965e-24	Aque_Aqu2.1.26235-001;Scil_g10351	2.0733447651406274e-07	2.353619474676264e-58	Aque_Aqu2.1.22535-001;Scil_g10318	1.7528568593068535e-30	1.589611768983524e-10										Aque_Aqu2.1.39108-001;Scil_g1492	2.1167004177108205e-24	4.875102461962703e-121
																								Aque_Aqu2.1.43995-001;Scil_g3594	0.0009579786387216393	1.4988664616076513e-94										Aque_Aqu2.1.42622-001;Scil_g6134	1.2904750523478755e-27	4.131406284365159e-79	Aque_Aqu2.1.42622-001;Scil_g6134	9.0395799524091e-58	1.9427086556719683e-162	Aque_Aqu2.1.31388-001;Scil_g5475	0.0029408515564412025	2.603790570228733e-127	Aque_Aqu2.1.27307-001;Scil_g7553	5.19055534445645e-22	1.6542102799396755e-117	Aque_Aqu2.1.05055-001;Scil_g6010	5.498413067666791e-05	7.752802226074413e-52	Aque_Aqu2.1.36280-001;Scil_g3164	1.326346273318413e-49	3.2002980373849365e-113										Aque_Aqu2.1.18813-001;Scil_g2370	2.2714402491515383e-24	4.488418388653064e-18
																								Aque_Aqu2.1.39740-001;Scil_g5976	3.128211535360613e-12	1.547708410220913e-61										Aque_Aqu2.1.25405-001;Scil_g8993	0.00016682239216151407	7.252236826779822e-118	Aque_Aqu2.1.40808-001;Scil_g272	5.905555050462949e-71	1.6698566275906178e-222	Aque_Aqu2.1.36280-001;Scil_g3164	1.326346273318413e-49	1.3270090305959245e-142	Aque_Aqu2.1.04943-001;Scil_g6390	2.0464029333619973e-31	9.148885312601965e-24	Aque_Aqu2.1.43995-001;Scil_g3594	0.00273168138428814	1.3637485298182172e-73	Aque_Aqu2.1.41621-001;Scil_g10236	7.374598182584166e-43	9.845518117194766e-97										Aque_Aqu2.1.37082-001;Scil_g4929	4.0095365473448426e-11	7.456424019241705e-156
																								Aque_Aqu2.1.41621-001;Scil_g10236	1.1414376934679409e-18	9.845518117194766e-97										Aque_Aqu2.1.28489-001;Scil_g4190	6.98127499368558e-24	4.644006420430598e-33	Aque_Aqu2.1.31388-001;Scil_g6171	0.0029408515564412025	1.7399426912413675e-74	Aque_Aqu2.1.22535-001;Scil_g7553	1.7528568593068535e-30	7.512430928222242e-119	Aque_Aqu2.1.28647-001;Scil_g9629	1.0872990959086427e-71	1.257878859583763e-40	Aque_Aqu2.1.42490-001;Scil_g10912	4.4554725560786586e-45	2.0251410369080494e-45	Aque_Aqu2.1.25405-001;Scil_g8993	1.212457085131684e-07	8.527329760814655e-97										Aque_Aqu2.1.29951-001;Scil_g9420	8.980436454373024e-18	4.731211575159038e-147
																								Aque_Aqu2.1.28301-001;Scil_g5638	3.339870950144457e-10	3.164117205647379e-77										Aque_Aqu2.1.18818-001;Scil_g4454	3.4836168480492126e-15	3.706663423434533e-89	Aque_Aqu2.1.27307-001;Scil_g7553	5.19055534445645e-22	2.4222632454790468e-242	Aque_Aqu2.1.33693-001;Scil_g7247	6.032629008795554e-09	1.94921464642178e-112	Aque_Aqu2.1.24376-001;Scil_g1742	1.0136830119214914e-06	1.1288893846802433e-81	Aque_Aqu2.1.29496-001;Scil_g3180	7.316349499657287e-26	1.0097699241664632e-35	Aque_Aqu2.1.42622-001;Scil_g6134	9.0395799524091e-58	1.5710810276564896e-44										Aque_Aqu2.1.15179-001;Scil_g9786	1.1034744286608273e-15	2.0091590186284687e-151
																								Aque_Aqu2.1.33693-001;Scil_g3594	0.005320975815141095	1.4988664616076513e-94										Aque_Aqu2.1.43440-001;Scil_g3804	2.6331408191558364e-20	4.605335114898953e-84	Aque_Aqu2.1.33693-001;Scil_g3594	6.032629008795554e-09	3.5220781732506785e-197	Aque_Aqu2.1.29496-001;Scil_g3180	7.316349499657287e-26	3.949716142243326e-124	Aque_Aqu2.1.33693-001;Scil_g7247	6.032629008795554e-09	4.688322791978525e-103	Aque_Aqu2.1.33693-001;Scil_g3594	6.032629008795554e-09	1.3637485298182172e-73	Aque_Aqu2.1.23412-001;Scil_g10318	1.3508487818249637e-15	1.589611768983524e-10										Aque_Aqu2.1.42204-001;Scil_g4454	2.4686242769302435e-17	1.9703874266385865e-126
																								Aque_Aqu2.1.43440-001;Scil_g3804	2.7613280393211932e-17	1.337084652253437e-51										Aque_Aqu2.1.23412-001;Scil_g10318	9.682623357113067e-05	4.9135268996406164e-92	Aque_Aqu2.1.43382-001;Scil_g12220	1.9777836830169553e-47	1.0338009153721792e-158	Aque_Aqu2.1.43382-001;Scil_g12220	1.9777836830169553e-47	3.656681214073056e-105	Aque_Aqu2.1.29496-001;Scil_g3180	7.316349499657287e-26	2.7817472635987233e-22	Aque_Aqu2.1.37079-001;Scil_g9493	6.546838397706728e-61	2.202169687342322e-34	Aque_Aqu2.1.22535-001;Scil_g7553	1.7528568593068535e-30	5.451985905029846e-56										Aque_Aqu2.1.25405-001;Scil_g8992	0.0002338984526119507	6.181710734412899e-151
																								Aque_Aqu2.1.42605-001;Scil_g8541	2.0830554807686315e-20	6.14985551959929e-70										Aque_Aqu2.1.29497-001;Scil_g3180	3.02293289745355e-13	3.949716142243326e-124	Aque_Aqu2.1.29496-001;Scil_g3180	7.316349499657287e-26	1.687235434450091e-76	Aque_Aqu2.1.42622-001;Scil_g6134	9.0395799524091e-58	4.131406284365159e-79	Aque_Aqu2.1.36105-001;Scil_g6454	5.076089310239436e-23	9.325476026369619e-75	Aque_Aqu2.1.39108-001;Scil_g1492	6.237416168348605e-59	2.414831228835172e-55	Aque_Aqu2.1.35782-001;Scil_g4062	1.7592389303317049e-43	6.987529920903288e-70										Aque_Aqu2.1.29989-001;Scil_g3256	2.657929798257924e-22	5.327713515480944e-142
																								Aque_Aqu2.1.42622-001;Scil_g6134	2.0222366117032485e-19	1.5710810276564896e-44										Aque_Aqu2.1.37079-001;Scil_g9503	1.883427367568046e-54	2.625874160586213e-79	Aque_Aqu2.1.25405-001;Scil_g8993	1.212457085131684e-07	6.789717221602786e-164	Aque_Aqu2.1.39108-001;Scil_g1492	6.237416168348605e-59	2.1159011052951553e-110	Aque_Aqu2.1.25405-001;Scil_g8993	1.212457085131684e-07	7.305603063121996e-53	Aque_Aqu2.1.43985-001;Scil_g3594	3.352658991706034e-15	1.3637485298182172e-73	Aque_Aqu2.1.39108-001;Scil_g1492	6.237416168348605e-59	4.52015750585495e-59										Aque_Aqu2.1.24985-001;Scil_g9168	4.5678338727056614e-07	7.513065415713719e-151
